"","permno","nameenddt","ticker","comnam","permco"
"10763",92216,2011-12-19,"FEED","AGFEED INDUSTRIES INC",52666
"10764",22990,2023-12-29,"FEEM","FLEXSHARES TRUST",53875
"10765",78227,1985-12-31,"FEERF","FREEWAY RESOURCES LTD",232
"10766",80327,1999-11-01,"FEET","JUST FOR FEET INC",12907
"10767",88677,2003-12-15,"FEF","STREETTRACKS SERIES TRUST",39147
"10768",93232,2014-10-14,"FEFN","ISHARES TRUST",37493
"10769",12610,2012-08-17,"FEG","FOCUSSHARES TRUST",52833
"10770",34490,1987-10-27,"FEGP","FEDERATED GROUP INC",6582
"10771",22012,2023-07-11,"FEHY","FLEXSHARES TRUST",53875
"10772",13685,2023-12-29,"FEI","FIRST TRUST MLP & ENERGY INC FD",54262
"10773",81705,2016-09-19,"FEIC","F E I CO",13750
"10774",22011,2023-12-29,"FEIG","FLEXSHARES TRUST",53875
"10775",62228,2023-12-29,"FEIM","FREQUENCY ELECTRONICS INC",1686
"10776",31851,1984-06-18,"FEL","FELMONT OIL CORP",23811
"10777",24545,2023-12-29,"FELC","FIDELITY COVINGTON TRUST",54581
"10778",34551,1974-10-22,"FELD","FELD LEASING INC",1687
"10779",37568,2023-12-29,"FELE","FRANKLIN ELECTRIC INC",1688
"10780",24569,2023-12-29,"FELG","FIDELITY COVINGTON TRUST",59720
"10781",14721,2019-11-08,"FELP","FORESIGHT ENERGY LP",54914
"10782",24567,2023-12-29,"FELV","FIDELITY COVINGTON TRUST",59720
"10783",12655,2023-12-29,"FEM","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10784",23180,2023-02-14,"FEMA","PROCURE ETF TRUST II",56695
"10785",15063,2023-12-29,"FEMB","FIRST TR EXCHANGE TRADED FD III",54860
"10786",35554,1988-03-16,"FEMP","FIRST EMPIRE STATE CORP",1689
"10787",13220,2023-12-29,"FEMS","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10788",21540,2023-12-29,"FEMY","FEMASYS INC",58448
"10789",90205,2023-12-29,"FEN","FIRST TRUST ENERGY INC & GR FD",45278
"10790",77400,1995-12-17,"FENB","FAR EAST NATIONAL BANK LA CA",11395
"10791",90430,2023-12-29,"FENC","FENNEC PHARMACEUTICALS INC",45857
"10792",12751,2023-12-29,"FENG","PHOENIX NEW MEDIA LTD",53757
"10793",24570,2023-12-29,"FENI","FIDELITY COVINGTON TRUST",59720
"10794",83753,1998-04-09,"FENT","FIRST ENTERPRISE FINL GROUP INC",14836
"10795",15372,2017-06-28,"FENX","FENIX PARTS INC",55271
"10796",14201,2023-12-29,"FENY","FIDELITY COVINGTON TRUST",54581
"10797",91414,2022-12-01,"FEO","FIRST TRUST ABRDN EMERG OPP FUND",51095
"10798",12647,2023-12-29,"FEP","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10799",24474,2023-12-29,"FEPI","E T F OPPORTUNITIES TRUST",57381
"10800",20745,2023-12-29,"FERG","FERGUSON PLC",58054
"10801",34578,2000-01-27,"FERO","FERROFLUIDICS CORP",1690
"10802",76919,1996-06-04,"FERS","F & E RESOURCE SYSTEMS TECH INC",11127
"10803",12237,1995-11-14,"FERT","NU WEST INDUSTRIES INC",9986
"10804",34586,1985-09-29,"FERVY","GREAT AUSTRALIAN RES N L",1691
"10805",34586,1983-08-11,"FERYV","FERROVANADIUM CORP N L",1691
"10806",12963,2016-11-18,"FES","FORBES ENERGY SERVICES LTD",53870
"10807",24568,2023-12-29,"FESM","FIDELITY COVINGTON TRUST",59720
"10808",11574,2004-02-06,"FESX","FIRST ESSEX BANCORP INC",9400
"10809",13337,2023-12-29,"FET","FORUM ENERGY TECHNOLOGIES INC",54037
"10810",89543,2019-09-22,"FEU","SPDR INDEX SHARES FUNDS",43629
"10811",22014,2023-12-29,"FEUS","FLEXSHARES TRUST",53875
"10812",15007,2023-12-29,"FEUZ","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10813",86549,2009-05-27,"FEV","EATON VANCE NATIONAL MUNI INC TR",34968
"10814",20236,2022-11-18,"FEVR","NORTHERN LIGHTS FUND TR IV",55860
"10815",91993,2023-12-29,"FEX","FIRST TR EXCH TRD ALPHADEX FD",52257
"10816",88082,1988-04-19,"FEXA","FLORIDA EXPRESS INC",7790
"10817",35589,1991-04-10,"FEXC","FIRST EXECUTIVE CORP DEL",1692
"10818",22646,2023-12-29,"FEXD","FINTECH ECO DEVELOPMENT CORP",58850
"10819",37832,1988-08-08,"FEXP","FROZEN FOOD EXPRESS INDS INC",1693
"10820",14159,2021-10-04,"FEYE","FIREEYE INC",54556
"10821",34594,1984-07-11,"FEYI","FEY INDUSTRIES INC",1694
"10822",89545,2023-12-29,"FEZ","SPDR INDEX SHARES FUNDS",43629
"10823",12615,2023-12-29,"FF","FUTUREFUEL CORP",53694
"10824",90306,2023-12-29,"FFA","FIRST TRUST ENHANCED EQ INC FUND",45470
"10825",10974,1992-08-30,"FFAL","FIRST FEDERAL ALABAMA FSB JASPER",8848
"10826",75495,1990-07-02,"FFAM","FIRST FAMILY GROUP INC",8025
"10827",35458,1988-05-04,"FFAT","FIRST FEDERAL SVGS & LN ASSN TX",6245
"10828",66907,1984-11-01,"FFAZ","FIRST FEDERAL S & L ASSN AZ",6216
"10829",52505,1995-12-29,"FFB","FIRST FIDELITY BANCORP NEW",20717
"10830",77779,1998-08-14,"FFBA","FIRST COLORADO BANCORP INC",11615
"10831",35685,2023-12-29,"FFBC","FIRST FINANCIAL BANCORP OHIO",6736
"10832",78969,1997-04-15,"FFBG","FIRST FEDERAL SAVINGS BANK GA",12035
"10833",83504,2014-06-02,"FFBH","FIRST FEDERAL BANCSHARES ARK INC",14587
"10834",88629,2007-03-12,"FFBI","FIRST FEDERAL BANCSHARES INC DE",39162
"10835",86824,2004-05-14,"FFBK","FLORIDAFIRST BANCORP INC NEW",16462
"10836",35538,1988-06-30,"FFBN","FIRST FEDERAL BANK FSB NASHUA NH",7098
"10837",79383,1997-11-26,"FFBS","F F B S BANCORP INC",12251
"10838",87944,1987-09-30,"FFBV","FIRST FEDERAL SVG & LN BRKSVL FL",7362
"10839",16983,2023-02-13,"FFBW","F F B W INC MD",56095
"10840",77916,2004-12-31,"FFBZ","FIRST FEDERAL BANCORP INC",11708
"10841",89649,2023-12-29,"FFC","FLAHERTY & CRUMRINE PFD INC SECS",43852
"10842",10435,1990-08-17,"FFCA","CAROLINA BANCORP INC NEW",7888
"10843",69374,1986-05-19,"FFCC","FIRST CENTRAL FINANCIAL CORP",7696
"10844",35503,2013-07-26,"FFCH","FIRST FINANCIAL HOLDINGS INC",6545
"10845",79823,1995-12-19,"FFCI","FAIRFIELD COMMUNITIES INC",1664
"10846",90665,2014-10-31,"FFCO","FEDFIRST FINANCIAL CORP NEW",46560
"10847",78884,1996-01-15,"FFCP","FOUNDERS FINANCIAL CORP",11957
"10848",87901,1989-02-09,"FFCS","FIRST COLORADO FINANCIAL CORP",7431
"10849",75503,1988-05-01,"FFCT","F F B CORP",8319
"10850",92764,2012-09-14,"FFD","MORGAN STANLEY FRONTIER EMRG MKT",53067
"10851",84733,2005-12-30,"FFDB","FIRSTFED BANCORP INC",15417
"10852",83373,2012-06-08,"FFDF","F F D FINANCIAL CORP",14499
"10853",77758,1997-06-01,"FFDP","FIRSTFED BANCSHARES INC",11601
"10854",19214,2023-12-29,"FFEB","FIRST TRUST E T F VIII",55693
"10855",80977,1997-03-31,"FFEC","FIRST FED BNCSHS EAU CLAIRE INC",13364
"10856",11646,2005-02-28,"FFED","FIDELITY FEDERAL BANCORP",9468
"10857",79539,1996-03-29,"FFEF","F F E FINANCIAL CORP",12381
"10858",11449,2001-08-31,"FFES","FIRST FEDERAL S & L ASSN CT",9286
"10859",37832,2013-08-19,"FFEX","FROZEN FOOD EXPRESS INDS INC",1693
"10860",88678,2005-06-12,"FFF","STREETTRACKS SERIES TRUST",39147
"10861",80978,1998-03-30,"FFFC","F F V A FINANCIAL CORP",13361
"10862",80816,2012-06-22,"FFFD","NORTH CENTRAL BANCSHARES INC",13295
"10863",12164,1997-09-22,"FFFG","F F O FINANCIAL GROUP INC",9972
"10864",80121,2007-01-05,"FFFL","FIDELITY BANKSHARES INC NEW",12763
"10865",90225,2006-07-10,"FFFS","FIRST FEDERAL FINANCIAL SVCS INC",45299
"10866",83720,2021-05-25,"FFG","F B L FINANCIAL GROUP INC",31689
"10867",83758,2001-05-01,"FFGI","FIREBRAND FINANCIAL GROUP INC",14856
"10868",11841,1989-03-08,"FFGT","FIRST FEDERAL S & L ASSN GEOR SC",9643
"10869",89627,2009-12-09,"FFH","FAIRFAX FINL HOLDINGS LTD",43793
"10870",35693,1997-10-29,"FFHC","FIRST FINANCIAL CORP WI",1696
"10871",17534,2023-10-06,"FFHG","NORTHERN LIGHTS FUND TR IV",55860
"10872",80979,2004-10-29,"FFHH","F S F FINANCIAL CORP",13351
"10873",91664,2022-12-29,"FFHL","FUWEI FILMS HOLDINGS CO LTD",51551
"10874",11146,1996-04-18,"FFHP","FIRST HARRISBURG BANCOR INC",9004
"10875",11847,2011-03-16,"FFHS","FIRST FRANKLIN CORP",9664
"10876",76355,2013-06-28,"FFI","FORTUNE INDUSTRIES INC",10647
"10877",82573,2023-12-29,"FFIC","FLUSHING FINANCIAL CORP",14157
"10878",19649,2023-12-29,"FFIE","FARADAY FUTURE INTEL ELCTRC INC",57184
"10879",76048,1995-07-21,"FFII","FALLS FINANCIAL INC",10413
"10880",79824,2023-12-29,"FFIN","FIRST FINANCIAL BANKSHARES INC",12525
"10881",35677,1978-11-09,"FFITS","FIRST FIDELITY INVESTMENT TRUST",1697
"10882",16868,2023-12-29,"FFIU","SPINNAKER E T F SERIES",56037
"10883",86964,2023-12-29,"FFIV","F 5 INC",16561
"10884",10913,2018-08-20,"FFKT","FARMERS CAPITAL BANK CORP",8788
"10885",11513,2014-12-31,"FFKY","FIRST FINANCIAL SERVICE CORP",9341
"10886",87936,1988-12-30,"FFKZ","FIRST FEDERAL SVGS & LN ASSN MI",7440
"10887",12609,2012-08-17,"FFL","FOCUSSHARES TRUST",52833
"10888",36680,1973-06-28,"FFLA","FIRST FLORIDA BANCORP",1752
"10889",80122,2005-05-18,"FFLC","F F L C BANCORP INC",12752
"10890",35669,1983-07-20,"FFLI","FIRST FEDERATED LIFE INS CO",1698
"10891",23973,2023-12-29,"FFLS","NORTHERN LIGHTS FUND TR II",58630
"10892",35706,1995-10-26,"FFM","FIRST FINANCIAL MANAGEMENT CORP",5885
"10893",11255,1990-09-21,"FFMA","FIDELITY FEDERAL SVGS BK IN",9105
"10894",35706,1990-01-30,"FFMC","FIRST FINANCIAL MANAGEMENT CORP",5885
"10895",78004,1997-01-10,"FFML","FIRST FAMILY FINANCIAL CORP",11763
"10896",35482,1993-01-22,"FFMY","FIRST FEDERAL SVGS & LN FT MYER",6408
"10897",12793,2013-08-07,"FFN","FRIENDFINDER NETWORKS INC",53774
"10898",21811,2023-12-29,"FFND","NORTHERN LIGHTS FUND TR II",58630
"10899",90666,2015-12-24,"FFNM","FIRST FED NORTHN MI BANCORP INC",46561
"10900",11268,1992-09-30,"FFNS","FIRST SAVINGS BANCORP",9118
"10901",92303,2023-12-29,"FFNW","FIRST FINANCIAL NORTHWEST INC",52773
"10902",86346,1999-02-26,"FFO","INSIGNIA PROPERTIES TRUST",34866
"10903",11107,1988-10-31,"FFOD","FIRST FEDERAL SVGS BK DICKSON TN",8968
"10904",24544,2023-12-29,"FFOG","FRANKLIN TEMPLETON E T F TRUST",55598
"10905",83260,2000-02-04,"FFOH","FIDELITY FINANCIAL OHIO INC",14403
"10906",35474,1995-10-31,"FFOM","FIRSTFED MICHIGAN CORP",6639
"10907",81616,1996-07-22,"FFOX","FIREFOX COMMUNICATIONS INC",13707
"10908",75057,2002-10-03,"FFP","F F P PARTNERS L P",20680
"10909",79583,1998-10-29,"FFPB","FIRST PALM BEACH BANCORP INC",12443
"10910",10799,1997-01-24,"FFPC","FLORIDA FIRST BANCORP INC",8693
"10911",11018,1993-03-10,"FFPR","FIRST FEDERAL SVGS BK P R SAN JU",8889
"10912",92247,2022-10-02,"FFR","FIRST TRUST E T F II",52693
"10913",11078,1997-02-28,"FFRV","FIDELITY FINANCIAL BANKS CORP",8944
"10914",88852,2004-09-30,"FFS","TENON LTD",30072
"10915",35626,1987-08-20,"FFSA","OMNIBANK CONNECTICUT INC MADISON",1699
"10916",76729,1995-07-03,"FFSB","F F BANCORP INC",11008
"10917",35610,1981-09-11,"FFSC","FIRST FEDERAL SVGS & LN ASSN OK",1700
"10918",10995,1991-04-24,"FFSD","FIRST FEDERAL SVGS BK DECATUR AL",8867
"10919",17659,2023-10-06,"FFSG","NORTHERN LIGHTS FUND TR IV",55860
"10920",34332,1988-09-27,"FFSH","FARM FRESH INC",5886
"10921",80525,1996-08-29,"FFSI","FINANCING FOR SCIENCE INTL INC",13100
"10922",79693,2003-04-25,"FFSL","FIRST INDEPENDENCE CORP",12465
"10923",87952,1991-01-01,"FFSM","FIRST FEDERAL SVGS BK MN KALISPL",6944
"10924",66552,1984-09-17,"FFSR","FIRST FEDERAL S & L RALEIGH NC",1702
"10925",82804,1997-12-30,"FFST","4FRONT SOFTWARE INTL INC",27601
"10926",90726,2007-02-12,"FFSW","FIRST FEDERAL BANC OF THE SW INC",46851
"10927",77778,2009-09-04,"FFSX","FIRST FEDERAL BANKSHARES INC DEL",16476
"10928",17660,2023-10-06,"FFTG","NORTHERN LIGHTS FUND TR IV",55860
"10929",17533,2023-10-06,"FFTI","NORTHERN LIGHTS FUND TR IV",55860
"10930",10690,1992-03-27,"FFTN","FIDELITY BANCSHARES INC TN",8593
"10931",15306,2023-12-29,"FFTY","INNOVATOR E T F S TRUST",55239
"10932",11189,1993-03-12,"FFUT","FIRST FEDERAL SAVINGS BANK UT",9039
"10933",35714,1982-03-02,"FFVA","FIRST FINANCIAL VA CORP",1703
"10934",79087,2005-03-18,"FFWC","F F W CORP",12068
"10935",79489,1999-07-16,"FFWD","WOOD BANCORP INC",12383
"10936",35450,1985-06-28,"FFWH","FIRST FEDERAL SVGS & LN ASSOC FL",5826
"10937",15064,2023-12-29,"FFWM","FIRST FOUNDATION INC",55109
"10938",11399,1990-11-30,"FFWP","FIRST FEDERAL WESTERN PA SHARON",9241
"10939",35597,1989-02-27,"FFWS","FIRST FARWEST CORP",1704
"10940",11256,1994-02-28,"FFWV","FIRST FIDELITY BANCORP INC WV",9106
"10941",31819,1980-01-25,"FFY","FANNY FARMER CANDY SHOPS INC",23808
"10942",79264,2000-12-22,"FFYF","F F Y FINANCIAL CORP",12237
"10943",23506,2023-12-29,"FG","F & G ANNUITIES & LIFE INC",59433
"10944",81864,1997-06-17,"FGAS","FORCENERGY INC",13883
"10945",91991,2023-12-29,"FGB","FIRST TRUST SPECIALTY FN & FNC",52259
"10946",35757,1993-10-21,"FGBC","FIRST GOLDEN BANCORPORATION",9208
"10947",15840,2023-12-29,"FGBI","FIRST GUARANTY BANCSHARES INC",55481
"10948",78625,1988-02-22,"FGBPZ","FAMILY GROUP BROADCASTING L P",9035
"10949",69972,1989-04-12,"FGC","F G I C CORP",25843
"10950",81079,2000-05-03,"FGCI","FAMILY GOLF CENTERS",13435
"10951",92390,2023-12-29,"FGD","FIRST TRUST E T F II",52262
"10952",23140,2023-12-29,"FGDL","FRANKLIN TEMPLETON HLDGS TRUST",59305
"10953",58587,1992-04-28,"FGE","FITCHBURG GAS & ELEC LT CO",1705
"10954",58587,1975-06-11,"FGEL","FITCHBURG GAS & ELEC LT CO",1705
"10955",93020,2013-10-04,"FGEM","E G A EMERGING GLOBAL SHARES TR",53146
"10956",15065,2023-12-29,"FGEN","FIBROGEN INC",55110
"10957",14607,2023-12-29,"FGF","F G FINANCIAL GROUP INC NV",54828
"10958",51107,1984-01-04,"FGG","FLAGG INDUSTRIES INC",25164
"10959",82234,2023-12-29,"FGH","F G GROUP HOLDINGS INC",30943
"10960",11095,2003-05-01,"FGHC","FIRST GEORGIA HOLDING INC",8959
"10961",22619,2023-12-29,"FGI","F G I INDUSTRIES LTD",59111
"10962",85180,1998-11-30,"FGII","FRIEDE GOLDMAN INTERNATIONAL INC",15602
"10963",14337,2017-11-30,"FGL","FIDELITY & GUARANTY LIFE",54671
"10964",35757,1976-03-30,"FGLB","FIRST GOLDEN BANCORPORATION",9208
"10965",23140,2023-05-18,"FGLD","FRANKLIN TEMPLETON HLDGS TRUST",59305
"10966",79825,1995-11-02,"FGLF","RENAISSANCE GOLF PRODUCTS INC",12571
"10967",36952,1990-11-13,"FGLS","FLORIDA GLASS INDS INC",1708
"10968",13211,2023-12-29,"FGM","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10969",23021,2023-08-27,"FGMC","F G MERGER CORP",59176
"10970",54543,1990-01-21,"FGN","FLOW GENERAL INC",20742
"10971",20082,2021-07-20,"FGNA","F G NEW AMERICA ACQUISITION CORP",57303
"10972",35749,1987-08-03,"FGNLS","FIRST GENERAL RESOURCES CO",1709
"10973",76550,1994-02-28,"FGNO","FAIR GROUNDS CORP",27850
"10974",80682,2020-01-09,"FGP","FERRELLGAS PARTNERS L P",30422
"10975",20532,2023-12-29,"FGRO","FIDELITY COVINGTON TRUST",54581
"10976",34383,1988-12-16,"FGRP","FARMERS GROUP INC",1710
"10977",11095,1988-05-01,"FGSV","FIRST GEORGIA SVGS BK FSB BRUN",8959
"10978",20933,1967-09-29,"FGT","FOOD GIANT MKTS INC",23037
"10979",35765,1978-05-01,"FGWC","FIRST GREATWEST CORP",1711
"10980",92304,2010-03-12,"FGXI","F G X INTERNATIONAL HLDGS LTD",52774
"10981",12017,2018-01-07,"FH","FORM HOLDINGS CORP",53444
"10982",16253,2023-12-29,"FHB","FIRST HAWAIIAN INC",55670
"10983",12608,2012-08-17,"FHC","FOCUSSHARES TRUST",52833
"10984",11371,2005-01-28,"FHCC","FIRST HEALTH GROUP CORP",9216
"10985",78025,1995-04-26,"FHCI","FUTURE HEALTHCARE INC",11769
"10986",76461,2017-08-06,"FHCO","FEMALE HEALTH CO",10684
"10987",34359,1989-09-08,"FHFC","FARM HOUSE FOODS CORP",1713
"10988",86102,2023-12-29,"FHI","FEDERATED HERMES INC",34765
"10989",13218,2020-10-30,"FHK","FIRST TR EXCH TRD ALPHADEX FD II",53708
"10990",18466,2019-10-16,"FHL","FUTU HOLDINGS LTD",56680
"10991",14203,2023-12-29,"FHLC","FIDELITY COVINGTON TRUST",54581
"10992",37293,1980-03-03,"FHLD","FORT HOLDINGS INC",1714
"10993",75059,1987-06-24,"FHLPZ","FINE HOMES INTERNATIONAL L P",25903
"10994",22548,2023-12-29,"FHLT","FUTURE HEALTH E S G CORP",58721
"10995",36397,2023-12-29,"FHN","FIRST HORIZON CORP",1856
"10996",91857,2011-09-30,"FHO","FIRST TRUST STRAT HI INC FD III",51968
"10997",63597,1981-11-30,"FHOL","FREDERICKS HOLLYWOOD INC",1715
"10998",34316,1980-06-03,"FHOM","FARM & HOME LIFE INS CO",1716
"10999",54754,1988-10-24,"FHP","FORT HOWARD CORP",25389
"11000",10451,1997-02-14,"FHPC","F H P INTERNATIONAL CORP",8367
"11001",89127,2006-05-11,"FHR","FAIRMONT HOTELS RESORTS INC",41996
"11002",79490,2001-04-26,"FHRI","FULL HOUSE RESORTS INC",12346
"11003",22162,1979-11-16,"FHRT","FIRST HARTFORD CORP",1717
"11004",88249,2006-06-18,"FHRX","FIRST HORIZON PHARMACEUTICAL COR",37513
"11005",20691,2022-11-07,"FHS","FIRST HIGH SCHOOL ED GP CO LTD",58027
"11006",34201,1988-02-01,"FHSY","FAMILY HEALTH SYS INC",6336
"11007",76146,1999-03-22,"FHT","FINGERHUTS COMPANIES INC",26056
"11008",19962,2023-12-29,"FHTX","FOGHORN THERAPEUTICS INC",57438
"11009",10782,1988-06-30,"FHVN","FAIRHAVEN SAVINGS BANK MA",8678
"11010",35781,1998-11-01,"FHWN","FIRST HAWAIIAN INC",1718
"11011",91138,2018-06-22,"FHY","FIRST TRUST STRAT HIGH INC FD II",50470
"11012",22463,2023-12-29,"FHYS","FEDERATED HERMES E T F TRUST",59030
"11013",10696,2023-12-29,"FI","FISERV INC",8598
"11014",14957,2016-07-14,"FIA","E T F SERIES SOLUTIONS",54066
"11015",22549,2023-12-29,"FIAC","FOCUS IMPACT ACQUISITION CORP",58851
"11016",35108,1980-09-22,"FIAM","FIRST AMERICAN BK PALM BEACH FL",1719
"11017",35079,1989-12-15,"FIAMA","FIRST AMERICAN BK & TR FLA",1719
"11018",35087,1989-12-15,"FIAMB","FIRST AMERICAN BK & TR FLA",1719
"11019",34607,1976-04-09,"FIATY","FIAT S P A",1720
"11020",23564,2023-12-29,"FIAX","TIDAL TRUST II",59396
"11021",56805,1981-11-22,"FIB","FIRST INTL BANCSHARES INC",1721
"11022",80817,1999-01-20,"FIBC","FINANCIAL BANCORP INC NEW",13270
"11023",10319,1994-08-19,"FIBI","FIRST INTER BANCORP INC",8240
"11024",93304,2023-12-29,"FIBK","FIRST INTERSTATE BANCSYSTEM INC",53368
"11025",56805,1973-05-10,"FIBN","FIRST INTL BANCSHARES INC",1721
"11026",17674,2023-12-29,"FIBR","ISHARES TRUST",37493
"11027",90406,1989-10-31,"FIBW","FIRST INTERSTATE BANK WASH DC",7583
"11028",11533,2009-08-17,"FIC","FAIR ISAAC CORP",9360
"11029",90593,2007-07-17,"FICC","FIELDSTONE INVESTMENT CORP",46275
"11030",37744,1979-04-09,"FICE","FRIENDLY ICE CREAM CORP",1724
"11031",11533,1996-05-05,"FICI","FAIR ISAAC & CO INC",9360
"11032",11533,2023-12-29,"FICO","FAIR ISAAC CORP",9360
"11033",34631,1988-02-29,"FICR","FIDELCOR INC",1725
"11034",20293,2023-12-29,"FICS","FIRST TRUST E T F VI",54165
"11035",21845,2023-12-29,"FICV","FRONTIER INVESTMENT CORP",58563
"11036",14108,2023-12-29,"FID","FIRST TRUST E T F VI",54165
"11037",35800,1983-09-09,"FIDA","FIRST IDAHO CORP",1726
"11038",83261,1996-05-16,"FIDF","FIDELITY FEDERAL BANK FSB CALIF",14436
"11039",17244,2023-12-29,"FIDI","FIDELITY COVINGTON TRUST",54581
"11040",87792,1986-06-18,"FIDL","FIDELITY NATIONAL FINANCIAL CORP",7379
"11041",14204,2023-12-29,"FIDU","FIDELITY COVINGTON TRUST",54581
"11042",12974,2023-12-29,"FIF","FIRST TRUST ENERGY INFRASTR FUND",53874
"11043",87979,1993-02-25,"FIFC","FIRST FINCORP INC",7380
"11044",87813,1988-07-21,"FIFE","FINANCIAL FEDERAL SVS BK HRFD CT",7671
"11045",82497,2008-08-29,"FIFG","1ST INDEPENDENCE FNL GROUP INC",14019
"11046",82491,2004-11-30,"FIFS","FIRST INVESTORS FINL SVCS GP INC",14020
"11047",23098,2023-12-29,"FIG","SIMPLIFY EXCHANGE TRADED FUNDS",57311
"11048",20689,2023-12-29,"FIGB","FIDELITY MERRIMACK STREET TRUST",55049
"11049",92218,2010-03-31,"FIGI","FORTRESS INTERNATIONAL GROUP INC",52667
"11050",10016,1998-05-25,"FIGIA","FIGGIE INTERNATIONAL INC DEL",1728
"11051",21210,2023-12-29,"FIGS","F I G S INC",58258
"11052",36004,1986-01-30,"FIHC","FIRST INTERMOUNTAIN HLDG CORP",6648
"11053",23994,2023-12-29,"FIHL","FIDELIS INSURANCE HOLDINGS LTD",59583
"11054",86102,2020-02-02,"FII","FEDERATED INVESTORS INC PA",34765
"11055",78511,1992-04-01,"FIIA","FIRST INTERSTATE IOWA INC",4633
"11056",36848,1999-04-30,"FIIF","FLORAFAX INTERNATIONAL INC",1729
"11057",24148,2023-12-29,"FIIG","FIRST TRUST E T F IV",54104
"11058",19830,2021-06-27,"FIII","FORUM MERGER III CORP",57231
"11059",12607,2012-08-17,"FIL","FOCUSSHARES TRUST",52833
"11060",80295,1995-05-31,"FILAF","FEDERAL INDUSTRIES LTD CDA",28143
"11061",11531,2006-10-12,"FILE","FILENET CORP",9358
"11062",34797,1978-09-29,"FILI","FILIGREE FOODS INC",1730
"11063",13234,2023-12-29,"FILL","ISHARES INC",31600
"11064",79147,2001-08-17,"FILM","INTELEFILM CORP",12134
"11065",34818,1986-12-07,"FILT","FILTERTEK INC",6346
"11066",50403,1975-04-08,"FIM","FIRST MORTGAGE INVS",1777
"11067",76793,2003-07-03,"FIMG","FISCHER IMAGING CORP",11093
"11068",85341,1999-06-09,"FIN","PETROFINA S A",32084
"11069",35829,2008-01-02,"FINB","FIRST INDIANA CORP",6246
"11070",34519,1983-11-18,"FINC","FEDERATED INCOME & PRIV PLACE FD",1731
"11071",24648,2023-12-29,"FINE","THEMES E T F TRUST",59742
"11072",13192,2015-01-08,"FINF","PROSHARES TRUST",50846
"11073",34965,1979-01-04,"FING","FINGERHUT CORP",1732
"11074",36151,1988-12-16,"FINH","FIRST NEW HAMPSHIRE BANKS INC",5279
"11075",77669,2018-06-15,"FINL","FINISH LINE INC",11565
"11076",20792,2023-01-13,"FINM","MARLIN TECHNOLOGY CORP",57732
"11077",34893,1979-12-31,"FINNS","FINANCIAL SECURITY GROUP INC",1734
"11078",16254,2017-07-31,"FINQ","E T F MANAGERS TRUST",54260
"11079",18684,2023-12-29,"FINS","ANGEL OAK FINL STRAT INC TM TR",56760
"11080",13518,2020-03-27,"FINU","PROSHARES TRUST",50846
"11081",17094,2023-12-29,"FINV","FINVOLUTION GROUP",56142
"11082",34527,1982-11-01,"FINVB","FEDERATED INVESTORS INC",1735
"11083",22301,2023-12-29,"FINW","FINWISE BANCORP",58941
"11084",16289,2023-12-29,"FINX","GLOBAL X FUNDS",53120
"11085",13517,2020-03-27,"FINZ","PROSHARES TRUST",50846
"11086",12865,2014-07-22,"FIO","FUSION I O INC",53808
"11087",23224,2023-12-29,"FIP","FTAI INFRASTRUCTURE INC",59336
"11088",79652,1996-03-07,"FIR","FIRST CITIZENS BANCSTK INC",29962
"11089",35159,1982-04-01,"FIRA","FIRST ARTISTS PRODTN LTD",1737
"11090",91899,2013-10-07,"FIRE","SOURCEFIRE INC",51991
"11091",11216,1990-05-15,"FIRF","FIRST FINANCIAL SVGS ASSN PA",9066
"11092",34885,1974-12-09,"FIRG","FINANCIAL RESOURCES GROUP",1738
"11093",78824,1999-04-27,"FIRM","FIRSTMARK CORP NEW",11916
"11094",36186,1989-11-30,"FIRO","FIRST OHIO BANCSHARES INC",1739
"11095",22008,1976-04-20,"FIRS","FIRST UN INC",1865
"11096",89003,2023-12-29,"FIS","FIDELITY NATIONAL INFO SVCS INC",41673
"11097",35829,2002-01-01,"FISB","FIRST INDIANA CORP",6246
"11098",14049,2015-05-28,"FISH","AZURE MIDSTREAM PARTNERS LP",54479
"11099",86965,2023-12-29,"FISI","FINANCIAL INSTITUTIONS INC",16609
"11100",14195,2023-12-29,"FISK","EMPIRE STATE REALTY OP LP",54579
"11101",77962,1993-06-28,"FISL","FIRST INTERSTATE BANK OF S LA",11688
"11102",12736,2012-02-16,"FISN","GLOBAL X FUNDS",53120
"11103",36637,1995-12-20,"FISNY","FISONS PLC",1740
"11104",18536,2023-12-29,"FISR","SSGA ACTIVE TRUST",56321
"11105",88031,1988-02-28,"FIST","FIRST STOP PROFESSIONAL SVCS",7902
"11106",10696,2023-06-06,"FISV","FISERV INC",8598
"11107",15390,2021-01-13,"FIT","FITBIT INC",55284
"11108",34746,2023-12-29,"FITB","FIFTH THIRD BANCORP",1741
"11109",87840,1997-06-02,"FITC","FINANCIAL TRUST CORP",7584
"11110",17191,2023-12-29,"FITE","SPDR SERIES TRUST",39147
"11111",34754,1975-04-18,"FITH","FIFTH 3RD BANK CINCINNATI OH",1742
"11112",16095,2017-09-26,"FITS","JANUS DETROIT STREET TRUST",55524
